https://www.gov.uk/appeal-parking-fine,[(10, 0.62742892799326877), (16, 0.11870843804991216), (11, 0.029198243170895616)]
https://www.gov.uk/find-local-bus-services,[(10, 0.64403505339643707), (1, 0.044632928856994755), (19, 0.043412518777749119)]
https://www.gov.uk/low-emission-zones,[(10, 0.52950094112061685), (6, 0.26914057207351549), (22, 0.019987186948957573)]
https://www.gov.uk/change-details-blue-badge,[(10, 0.42611222650539549), (12, 0.28526237253499814), (11, 0.012548930480385634)]
https://www.gov.uk/appeal-against-a-penalty-charge-notice,[(10, 0.83230630746957524)]
https://www.gov.uk/plug-in-car-van-grants,[(10, 0.89906385225991992)]
https://www.gov.uk/report-lost-stolen-blue-badge,[(10, 0.40762352627809589), (12, 0.29566471628837943), (16, 0.012900511199080637)]
https://www.gov.uk/government/news/transport-direct-website-closes-on-30-september-2014,[(10, 0.49546460594690345), (19, 0.35082848975383368), (15, 0.016208417917411077)]
https://www.gov.uk/run-local-bus-service,[(10, 0.63920778363167663), (13, 0.093837145479958362), (19, 0.053783093667756972)]
https://www.gov.uk/topic/transport/traffic-road-management,[(10, 0.6046613264412728), (16, 0.18827282714216231)]
https://www.gov.uk/report-unlicenced-taxi,[(10, 0.78598733175657343)]
https://www.gov.uk/register-a-boat,[(10, 0.34859477955034862), (19, 0.26078454189342187), (21, 0.15350520941103252)]
https://www.gov.uk/owning-a-boat,[(10, 0.37200398273805424), (19, 0.33546677951389048), (16, 0.037415818889910302)]
https://www.gov.uk/permission-work-on-river-flood-sea-defence,[(10, 0.45712797985209747), (19, 0.31776669423300402), (18, 0.060497876093504779)]
https://www.gov.uk/apply-for-a-thames-accommodation-licence,[(10, 0.58320940562275114), (6, 0.11936100749460976), (19, 0.084653974973931137)]
https://www.gov.uk/check-river-conditions-and-closures,[(10, 0.37296603176285426), (19, 0.29734042775356972), (17, 0.17117726188799912)]
https://www.gov.uk/quality-of-local-bathing-water,[(10, 0.42888975747349167), (12, 0.2010359354709492), (5, 0.15823052779786301)]
https://www.gov.uk/check-plans-to-stop-coastal-erosion-in-your-area,[(19, 0.50209941187397378), (10, 0.1913896425725807), (0, 0.07112005632401705)]
https://www.gov.uk/check-your-business-protected-area,[(10, 0.6313682570854604), (11, 0.13340443326992291), (19, 0.068909852004066893)]
https://www.gov.uk/right-of-way-open-access-land,[(10, 0.56162818092152778), (2, 0.16635408534517215), (9, 0.075986049659792665)]
https://www.gov.uk/rural-development-programme-for-england,[(10, 0.65597479802286207), (15, 0.17363259734746619)]
https://www.gov.uk/find-nature-reserves-national-parks-and-greenspaces,[(10, 0.38612695619468934), (19, 0.2373724980390951), (11, 0.20219093823459219)]
https://www.gov.uk/appeal-right-of-way-decision,[(10, 0.6193967653789485), (17, 0.087308613957481976), (9, 0.041415135125678702)]
https://www.gov.uk/appeal-hedgerow-notice,[(10, 0.42181727505227345), (19, 0.25083252276468404), (2, 0.10541967852189298)]
https://www.gov.uk/protecting-rural-landscapes-and-features,[(10, 0.59665319374614489), (13, 0.15661622982538001), (19, 0.076608807488040664)]
https://www.gov.uk/fishing-licences,[(4, 0.42649743955420411), (10, 0.32198746128643396), (19, 0.04638399683753007)]
https://www.gov.uk/freshwater-rod-fishing-rules,[(10, 0.79234149854746216), (12, 0.028358705126197151), (4, 0.023280338424259507)]
https://www.gov.uk/hunting,[(10, 0.32181027130261913), (18, 0.27224862542795986), (12, 0.078310596785698947)]
https://www.gov.uk/catch-return,[(4, 0.3301512313624157), (10, 0.28455171007839442), (12, 0.12092291530237502)]
https://www.gov.uk/check-flood-risk,[(19, 0.65174890077534642), (10, 0.17615478423630482)]
https://www.gov.uk/sign-up-for-flood-warnings,[(19, 0.47202261377803456), (10, 0.33700942558944341), (22, 0.028772461768815195)]
https://www.gov.uk/prepare-for-flooding,[(19, 0.55518935067072595), (10, 0.18817272384019351), (4, 0.058555453012942835)]
https://www.gov.uk/report-flood-cause,[(19, 0.368220174588553), (10, 0.20174257525209385), (16, 0.15648935592879712)]
https://www.gov.uk/help-during-flood,[(10, 0.38173291442165397), (19, 0.32738391039264964), (4, 0.1264138335752088)]
https://www.gov.uk/after-flood,[(19, 0.44643030571499021), (10, 0.28433455159701709), (16, 0.066896672875340207)]
https://www.gov.uk/waste-carrier-or-broker-registration,[(10, 0.74240201211971335), (19, 0.044029406274084859), (13, 0.028076142756804354)]
https://www.gov.uk/report-flytipping,[(10, 0.37596360212753072), (16, 0.24489196645391523), (3, 0.13526787102663163)]
https://www.gov.uk/recycling-collections,[(16, 0.50483457364731987), (10, 0.26558930040960715)]
https://www.gov.uk/permits-you-need-for-septic-tanks,[(10, 0.45423376404920512), (8, 0.21804743901932777), (19, 0.13007931361856903)]
https://www.gov.uk/electricalwaste-producer-supplier-responsibilities,[(10, 0.83196037771234477), (23, 0.020804103456441125)]
https://www.gov.uk/register-as-a-waste-carrier-broker-or-dealer-wales,[(10, 0.74873629303323486), (13, 0.038113434738655617), (20, 0.030183326744011096)]
https://www.gov.uk/oil-storage-regulations-and-safety,[(10, 0.60687972000244561), (4, 0.10692188341061415), (8, 0.039174802549117392)]
https://www.gov.uk/battery-waste-supplier-reponsibilities,[(10, 0.44688600539073214), (14, 0.32835146985943742), (4, 0.026392391968114822)]
https://www.gov.uk/treasure,[(19, 0.37103686377425121), (10, 0.24713373649960485), (15, 0.18158699359221211)]
https://www.gov.uk/report-wreck-material,[(19, 0.52651721740377433), (10, 0.26467306807009011), (16, 0.030168365205195363)]
https://www.gov.uk/report-dead-animal,[(10, 0.50513554663138449), (19, 0.11209288098115565), (16, 0.096668653881973737)]
https://www.gov.uk/managing-wildlife-on-your-land,[(10, 0.71154722068603449), (16, 0.088372473380944769), (4, 0.048262133720379456)]
https://www.gov.uk/report-stranded-whale-dolphin,[(5, 0.4800009604168225), (19, 0.15107790528527448), (10, 0.12817397655460011)]
https://www.gov.uk/get-a-wildlife-licence,[(10, 0.65837494129298868), (4, 0.079609435093102907), (13, 0.055328977820445074)]
https://www.gov.uk/nonnative-wildlife,[(10, 0.77770748978766768)]
https://www.gov.uk/wildlife-licence-northern-ireland,[(10, 0.53072026866266797), (4, 0.2988554898906603), (19, 0.050660958790390072)]
https://www.gov.uk/rubbish-collection-day,[(10, 0.41691439416401588), (16, 0.3936861736041472)]
https://www.gov.uk/collection-large-waste-items,[(16, 0.39045935943085869), (10, 0.31216262143313744), (0, 0.07105775082620909)]
https://www.gov.uk/report-abandoned-vehicle,[(16, 0.3347603508125529), (10, 0.29964720400487532), (5, 0.14692900594345312)]
https://www.gov.uk/garden-waste-disposal,[(16, 0.49892661117260173), (10, 0.2848096007433365)]
https://www.gov.uk/recycling-bin,[(16, 0.44960443498397146), (10, 0.31586820359500278), (11, 0.010196841801311071)]
https://www.gov.uk/report-obstruction-road,[(16, 0.39374324265127347), (10, 0.36333860459811734), (11, 0.052440531523455139)]
https://www.gov.uk/report-problem-traffic-light,[(16, 0.38337609340591738), (10, 0.34721838704408964), (7, 0.05598480212298005)]
https://www.gov.uk/missed-bin-collection,[(10, 0.38067995378715264), (16, 0.30431023755630693), (20, 0.13005858700231315)]
https://www.gov.uk/report-pothole,[(16, 0.5329811966065382), (10, 0.2411449625293503), (19, 0.03006143771411279)]
https://www.gov.uk/report-problem-street-light,[(10, 0.47490434494098405), (16, 0.3536846736945799)]
https://www.gov.uk/report-dog-fouling,[(16, 0.34150951503681848), (10, 0.28492581312970283), (0, 0.11183708181067266)]
https://www.gov.uk/report-blocked-drain,[(16, 0.60278488444337031), (10, 0.17799991354429862)]
https://www.gov.uk/report-litter,[(16, 0.40121844735144446), (10, 0.30430237843174579), (20, 0.054227526867648534)]
https://www.gov.uk/report-problem-pavement,[(16, 0.58613044649188617), (10, 0.18916332181815393), (19, 0.043290930528598191)]
https://www.gov.uk/claim-compensation-injury-road-pavement,[(16, 0.45353124656431343), (10, 0.27256728123310164), (19, 0.078984432870916874)]
https://www.gov.uk/request-speed-limit-change,[(10, 0.42696329010419226), (16, 0.25233578640743981), (17, 0.067226124741433996)]
https://www.gov.uk/pay-challenge-fine-environmental-offence,[(10, 0.59781293887961162), (1, 0.12891145215942709), (4, 0.052264950913927764)]
https://www.gov.uk/f-gas-fridges-freezers,[(22, 0.40080797585610617), (10, 0.21446109409809741), (4, 0.082077331032311393)]
https://www.gov.uk/report-road-spillage,[(16, 0.52359933296329264), (10, 0.22389826876730859), (19, 0.061174959583834114)]
https://www.gov.uk/report-syringes,[(16, 0.35898598806417886), (10, 0.29339029726799154), (20, 0.12512179905962886)]
https://www.gov.uk/report-derelict-abandoned-building,[(16, 0.36395729214814149), (10, 0.23091898432431593), (19, 0.21949040288462476)]
https://www.gov.uk/local-street-cleaning,[(16, 0.48439282909745024), (10, 0.28980988320054119)]
https://www.gov.uk/report-dangerous-building-structure,[(16, 0.37845532818178745), (10, 0.33540174321887312), (19, 0.053103580052908821)]
https://www.gov.uk/report-road-flooding,[(16, 0.53058972285081429), (10, 0.16159810171289821), (19, 0.12000073880796819)]
https://www.gov.uk/street-name-sign,[(16, 0.53477663434911549), (10, 0.20859569378013504), (15, 0.056638948765044744)]
https://www.gov.uk/report-graffiti,[(16, 0.39136145983817988), (10, 0.26205924629878874), (15, 0.1218140180478483)]
https://www.gov.uk/request-pedestrian-crossing,[(10, 0.28255162210811507), (16, 0.24291604835079514), (17, 0.15147011442102068)]
https://www.gov.uk/report-fly-posters,[(10, 0.3818249844324364), (16, 0.26973176889289013), (9, 0.090318368922154404)]
https://www.gov.uk/report-problem-street-furniture,[(16, 0.43311502272081454), (10, 0.2432286052514393), (9, 0.08405576896574074)]
https://www.gov.uk/clear-snow-road-path-cycleway,[(10, 0.34450849285034774), (0, 0.31145054137995037), (16, 0.13455132164477904)]
https://www.gov.uk/roads-council-will-grit,[(16, 0.34845547680713818), (10, 0.27900618860305804), (0, 0.19774398519888306)]
https://www.gov.uk/report-squatters-property,[(10, 0.35332117363574528), (16, 0.31489558357182235), (22, 0.13049791455589543)]
https://www.gov.uk/services-disrupted-severe-weather,[(16, 0.37078075157043089), (10, 0.18510240638320469), (19, 0.15687074379624533)]
https://www.gov.uk/find-local-transport-plans,[(16, 0.46856479179620719), (10, 0.30504979016578787)]
https://www.gov.uk/garden-bonfires-rules,[(16, 0.44185494990368057), (10, 0.31939823236050219), (19, 0.037777185257771878)]
https://www.gov.uk/smoke-control-area-rules,[(16, 0.42170298697896047), (10, 0.3264986318446812), (20, 0.048408052559669137)]
https://www.gov.uk/asbestos-in-home,[(10, 0.42977129962806015), (16, 0.33363685809724036), (19, 0.010286601838469391)]
https://www.gov.uk/find-your-local-park,[(10, 0.32053886128449194), (16, 0.28544801846861356), (9, 0.11860094903770611)]
https://www.gov.uk/health-protection-team,[(10, 0.47624879599401748), (16, 0.29071639282359207), (4, 0.061154125084543959)]
https://www.gov.uk/check-local-environmental-data,[(10, 0.45767038804175508), (19, 0.27634678791967532), (15, 0.068561328102128713)]
https://www.gov.uk/control-dog-public,[(10, 0.56531892601317146), (19, 0.093317253737278727), (0, 0.058442801359164291)]
https://www.gov.uk/common-land-village-greens,[(10, 0.68367740650816), (14, 0.10037687127459929), (4, 0.027414349971995388)]
https://www.gov.uk/fireworks-the-law,[(2, 0.38576631243359805), (10, 0.26273032567095905), (4, 0.051729702074121309)]
https://www.gov.uk/local-planning-emergency-major-incident,[(19, 0.30956444650942327), (16, 0.25418398457780861), (10, 0.13126270277720045)]
https://www.gov.uk/check-drinking-water-quality,[(10, 0.65077887151828717), (19, 0.11137703480136533), (4, 0.058273124063496981)]
https://www.gov.uk/request-clinical-waste-collection,[(10, 0.291313816929962), (16, 0.27271062385259726), (20, 0.10400382680966624)]
https://www.gov.uk/noise-pollution-road-train-plane,[(10, 0.3557580593278713), (9, 0.33405692657334646), (20, 0.065186048492396495)]
https://www.gov.uk/financial-help-after-fire,[(10, 0.47473786319947109), (19, 0.19354599660838603), (5, 0.067354739357526269)]
https://www.gov.uk/police-check-someone-involved-with-child,[(10, 0.66349126683661674), (2, 0.057139315539518218), (19, 0.041890411883912564)]
https://www.gov.uk/check-energy-performance-public-building,[(10, 0.58601689048509453), (18, 0.18935571999395201), (4, 0.032569361008893051)]
https://www.gov.uk/get-a-permit-to-deal-with-a-coal-mine-on-your-property,[(10, 0.34194159732841872), (18, 0.21881428091928135), (20, 0.12307618302358166)]
https://www.gov.uk/nominate-community-payback-project,[(10, 0.74881738279498067), (15, 0.040823491963429069)]
https://www.gov.uk/appeal-decision-about-tree-order,[(10, 0.60316945244304043), (19, 0.12984294681821804), (15, 0.039117176749353125)]
https://www.gov.uk/comment-on-an-alcohol-licence,[(10, 0.71799482306032936), (7, 0.1233448020596422)]
https://www.gov.uk/appeal-high-hedges-decision,[(10, 0.60691009241020411), (12, 0.073815164730746258), (19, 0.05374019311433835)]
https://www.gov.uk/get-an-exemption-for-an-appliance-to-burn-unauthorised-fuel,[(10, 0.46744876726792001), (16, 0.23279411955722032), (20, 0.14290452204229215)]
https://www.gov.uk/contact-council-crime-prevention-community-safety,[(10, 0.35331654325072492), (16, 0.23327111394212383), (19, 0.1576301301565578)]
https://www.gov.uk/report-coal-mine-hazard,[(18, 0.37941469454094373), (10, 0.27022639661452147), (5, 0.083317344578805935)]
https://www.gov.uk/appeal-decision-consent-display-advertisement,[(10, 0.61393213414752323), (18, 0.1460662041701504), (2, 0.040888175055352596)]
https://www.gov.uk/get-fuel-authorised-for-sale-or-import,[(10, 0.49687167417600031), (20, 0.17551029179929609), (16, 0.14561735377876522)]
https://www.gov.uk/government/organisations/department-for-environment-food-rural-affairs,[(10, 0.58626906892595387), (7, 0.17061372331937927), (4, 0.099678737176814511)]
https://www.gov.uk/take-pet-abroad,[(10, 0.60802463380763849), (23, 0.096424599075188189), (4, 0.086812818668939279)]
https://www.gov.uk/guidance/noise-nuisances-how-councils-deal-with-complaints,[(10, 0.50888153922260004), (9, 0.13362554650680794), (4, 0.073477236907453475)]
https://www.gov.uk/guidance/prevent-the-spread-of-harmful-invasive-and-non-native-plants,[(10, 0.61661533236252808), (18, 0.085149855440378439), (16, 0.055739362125822964)]
https://www.gov.uk/bringing-food-animals-plants-into-uk,[(10, 0.64767015279673956), (1, 0.090203376872066698), (22, 0.056064007324765616)]
https://www.gov.uk/guidance/personal-food-plant-and-animal-product-imports,[(10, 0.46839280034540576), (14, 0.15096662520882795), (4, 0.1090427994187804)]
https://www.gov.uk/government/news/avian-influenza-bird-flu-in-winter-2016-to-2017,[(10, 0.43269299443584369), (4, 0.35703331090875073), (21, 0.032230560559449756)]
https://www.gov.uk/guidance/avian-influenza-bird-flu,[(10, 0.50659193650964129), (4, 0.24907973728207616), (0, 0.091217454582036547)]
https://www.gov.uk/guidance/waste-legislation-and-regulations,[(10, 0.84684211256020925), (20, 0.024872161637559301), (4, 0.016818520135702612)]
https://www.gov.uk/guidance/bps-2017,[(10, 0.52317837744209061), (15, 0.11962567218674999), (24, 0.070106800082062562)]
https://www.gov.uk/government/collections/countryside-stewardship-get-paid-for-environmental-land-management,[(10, 0.70004634890718798), (4, 0.04887232251106903), (19, 0.042405271939667387)]
https://www.gov.uk/european-structural-investment-funds,[(15, 0.70742283618853552), (10, 0.073571720197368184), (2, 0.030756475421895451)]
https://www.gov.uk/guidance/prevent-japanese-knotweed-from-spreading,[(10, 0.4570357141660269), (14, 0.2314783457813484), (16, 0.067768254826684943)]
https://www.gov.uk/government/publications/pet-travel-approved-air-sea-rail-and-charter-routes-for-the-movement-of-pets,[(14, 0.41543063704717204), (10, 0.40754749443138694), (4, 0.025615888387688322)]
https://www.gov.uk/report-pest-problem,[(10, 0.38173215863769427), (16, 0.24278359468425934), (19, 0.17285003650697728)]
https://www.gov.uk/guidance/flood-risk-assessment-for-planning-applications,[(10, 0.4430098634340055), (19, 0.35031210118369865), (16, 0.025075136712058518)]
https://www.gov.uk/guidance/animal-welfare,[(10, 0.62583860319124662), (4, 0.063574494896539879), (15, 0.058103333166348269)]
https://www.gov.uk/guidance/animal-welfare-legislation-protecting-pets,[(10, 0.75418566038969026), (5, 0.05229837451087381), (0, 0.020887247498552655)]
https://www.gov.uk/guidance/fixed-penalty-notices-issuing-and-enforcement-by-councils,[(10, 0.51435787458415749), (22, 0.13629870960108245), (4, 0.074106402096017196)]
https://www.gov.uk/guidance/abandoned-vehicles-council-responsibilities,[(10, 0.62535961109431493), (17, 0.081651638455311051), (5, 0.039814455556369602)]
https://www.gov.uk/government/ministers/secretary-of-state-for-environment-food-and-rural-affairs,[(10, 0.53889277999068919), (22, 0.20972854040381361), (4, 0.075154087284101861)]
https://www.gov.uk/government/publications/the-countryside-code,[(10, 0.57516867260850191), (1, 0.14260286693670413), (5, 0.05969211668741941)]
https://www.gov.uk/guidance/check-if-you-need-an-environmental-permit,[(10, 0.45899080162833766), (19, 0.17693173593113273), (16, 0.13619209033397878)]
https://www.gov.uk/guidance/farm-animal-welfare-during-transportation,[(10, 0.60442048579755236), (18, 0.065297509545609617), (15, 0.056298394720814479)]
https://www.gov.uk/guidance/statutory-nuisances-how-councils-deal-with-complaints,[(10, 0.50965595988405921), (16, 0.22814917434716497), (4, 0.039123456142949618)]
https://www.gov.uk/guidance/put-your-pet-in-rabies-quarantine,[(10, 0.57670609921306304), (9, 0.10361253669179969), (4, 0.067821794571279848)]
https://www.gov.uk/guidance/flood-risk-activities-environmental-permits,[(10, 0.56353256759339254), (19, 0.1749891127800404), (16, 0.091277461514024896)]
https://www.gov.uk/guidance/healthcare-waste,[(10, 0.62827421301453934), (4, 0.21206699996945788), (16, 0.021597008954342731)]
https://www.gov.uk/guidance/register-your-waste-exemptions-environmental-permits,[(10, 0.70314062446697356), (15, 0.13204602928421053)]
https://www.gov.uk/guidance/discharges-to-surface-water-and-groundwater-environmental-permits,[(10, 0.6341823889635485), (16, 0.14882668590095494), (19, 0.098830763762660229)]
https://www.gov.uk/government/policies/waste-and-recycling,[(10, 0.72002437043466783), (4, 0.1143466838269856), (13, 0.015292650900131072)]
https://www.gov.uk/guidance/england-2014-to-2020-european-structural-and-investment-funds,[(15, 0.42351636149837107), (10, 0.26004712853963052), (4, 0.10394387817832058)]
https://www.gov.uk/government/publications/countryside-stewardship-mid-tier-including-water-quality-capital-items-manual,[(10, 0.73546460804224367), (19, 0.067247447803531771), (9, 0.019628595955274882)]
https://www.gov.uk/get-your-dog-microchipped,[(10, 0.50447217103275876), (23, 0.21228845697058976), (19, 0.05277276810696177)]
https://www.gov.uk/government/organisations/department-for-environment-food-rural-affairs/about/recruitment,[(10, 0.52643600662707213), (2, 0.20476053343778966), (7, 0.090670799557046752)]
https://www.gov.uk/guidance/rohs-compliance-and-guidance,[(10, 0.56322367259213302), (14, 0.16374034631338596), (23, 0.10120063871596595)]
https://www.gov.uk/guidance/food-labelling-giving-food-information-to-consumers,[(10, 0.50971831916597699), (1, 0.15458996803318448), (4, 0.074895201416597126)]
https://www.gov.uk/government/collections/guidance-on-importing-and-exporting-live-animals-or-animal-products,[(10, 0.66960691330723165), (18, 0.093807987790010719), (4, 0.046231257851816893)]
https://www.gov.uk/guidance/waste-environmental-permits,[(10, 0.8765558136219006)]
https://www.gov.uk/guidance/permission-to-trap-crayfish-eels-elvers-salmon-and-sea-trout,[(10, 0.34390079316191435), (1, 0.17301136422589106), (4, 0.12769108679453789)]
https://www.gov.uk/guidance/carrier-bag-charges-retailers-responsibilities,[(10, 0.62127394176245776), (18, 0.10036298319983496), (19, 0.059785975893719832)]
https://www.gov.uk/guidance/balai-directive-moving-live-animals-semen-and-embryos,[(10, 0.78928795846866173), (4, 0.058996562300374353), (22, 0.018999152113799499)]
https://www.gov.uk/guidance/enforcement-officers-issuing-fixed-penalty-notices,[(10, 0.48160264127884106), (23, 0.2061448062171411), (22, 0.093798367451682171)]
https://www.gov.uk/guidance/export-and-import-licences-for-controlled-goods-and-trading-with-certain-countries,[(10, 0.65547135995536809), (7, 0.10039231286866501), (4, 0.043370806302506407)]
https://www.gov.uk/government/publications/rdpe-growth-programme,[(10, 0.65056905673948651), (19, 0.1072142660453711), (4, 0.060435438516029935)]
https://www.gov.uk/government/consultations/improving-air-quality-reducing-nitrogen-dioxide-in-our-towns-and-cities,[(10, 0.56781285361176148), (15, 0.26375350210188608)]
https://www.gov.uk/government/publications/pet-travel-certificate-for-movement-of-dogs-cats-and-ferrets-from-third-countries,[(10, 0.60990053242035358), (0, 0.1197763854638926), (4, 0.062009566767966436)]
https://www.gov.uk/government/collections/eu-f-gas-regulation-guidance-for-users-producers-and-traders,[(10, 0.52462383529085144), (20, 0.22487919317479579), (4, 0.084355287575022392)]
https://www.gov.uk/government/news/new-air-quality-plan-published-for-consultation,[(10, 0.60488828128165328), (15, 0.15638322706260369), (0, 0.040699607937992988)]
https://www.gov.uk/guidance/flood-risk-assessment-standing-advice,[(10, 0.41746919515373271), (19, 0.35422501416151747), (16, 0.030481541860445514)]
https://www.gov.uk/guidance/storing-oil-at-a-home-or-business,[(10, 0.43540204048462366), (4, 0.28863699426862721), (19, 0.066865222428847404)]
https://www.gov.uk/report-stray-dog,[(10, 0.39049523859200524), (16, 0.23997450149071045), (23, 0.13514557483058076)]
https://www.gov.uk/government/collections/guidance-for-keepers-of-sheep-goats-and-pigs,[(0, 0.47580360180307485), (10, 0.34012775061017114), (8, 0.019468141061659967)]
https://www.gov.uk/guidance/f-gas-in-refrigeration-air-conditioning-and-fire-protection-systems,[(10, 0.4852679156744002), (4, 0.2629740233752878), (20, 0.099309827077519008)]
https://www.gov.uk/pest-control-on-your-property,[(10, 0.52828503663911419), (18, 0.10210050929846397), (16, 0.09889124941231589)]
https://www.gov.uk/government/collections/basic-payment-scheme,[(10, 0.71093064116576343), (5, 0.028155599392458631), (24, 0.023829136705063533)]
https://www.gov.uk/government/news/avian-flu-confirmed-at-a-farm-near-diss-south-norfolk,[(4, 0.43309133569610814), (10, 0.41979644492006374)]
https://www.gov.uk/government/organisations/department-for-environment-food-rural-affairs/about/statistics,[(10, 0.54785704465298823), (21, 0.19500788561807833), (2, 0.09804810676059672)]
